,0
0,-172.5174501312854
1,-413.17106118946595
2,-175.18002905311226
3,-377.72169471464247
4,-197.50752565441212
5,-695.709474181614
6,-243.31049314630255
7,-172.3433195763977
8,-292.2303462768071
9,-42.26783463339516
10,-20.89603168275745
11,-105.97372259996955
12,-212.5546979525726
13,-84.57314767004179
14,-165.19543403550247
15,-1366.6663259829713
16,-68.73451791645505
17,-313.96068148859484
18,-126.97493294057618
19,-291.79069686975845
20,-422.9442712395865
21,-170.65107844034065
22,-93.83884751154197
23,-69.5441932396227
24,-426.1855926801999
25,-275.8677980743203
26,-337.9841315900751
27,-341.97777710959525
28,-75.49194919086555
29,-181.7782802920648
30,-377.90588819108314
31,-737.9555605496411
32,-53.795545314313586
33,-26.109164041266126
34,-496.91443617862967
35,-212.03992273233789
36,-117.2129319217673
37,-641.5100041642696
38,-107.99447972181896
39,-256.2041615397324
40,-563.2846878151462
41,-92.2238858484985
42,-122.66703947185901
43,-385.15629664712804
44,-553.9894844590066
45,-73.66044874971229
46,-58.6441605896119
47,-497.208500331089
48,-807.1060905776151
49,-40.42279760603051
50,-204.84250650311404
51,-92.43867335548678
52,-178.3006530695652
53,-479.67604623491667
54,-54.579517872018954
55,-179.39677350692082
56,-73.77787059215694
57,-58.81616299554891
58,-481.8276695682817
59,-205.82751609633468
60,-115.10249112170932
61,-246.3182541280865
62,-257.78973906110843
63,-171.01696799103007
64,-167.03681768715592
65,-131.42437697770106
66,-86.43287757074559
67,-252.77095872212863
68,-414.2231991116242
69,-152.19409181989113
70,-458.44301390312864
71,-1026.8264559402114
72,-338.9058704789284
73,-109.85247946111124
74,-361.75601323896836
75,-164.55184014345915
76,-76.69430752199156
77,-764.569320637392
78,-41.97605537627122
79,-39.809744108011984
80,-168.30247208657815
81,-80.48235347187642
82,-586.4225548960922
83,-167.88102993323912
84,-192.97241584875306
85,-544.8989765988684
86,-135.57413545960566
87,-403.52826245114886
88,-423.74884581385624
89,-950.3743687395297
90,-61.71205925613531
91,-113.9861053212945
92,-142.44943085803746
93,-311.19376989813867
94,-464.4765714562593
95,-188.02138767843974
96,-127.8257140069583
97,-315.19038764668585
98,-393.9793187531228
99,-92.7725891595975
100,-423.851074478706
101,-593.0302434086989
102,-437.90143434002323
103,-721.2574141437176
104,-2424.381116287061
105,-170.41019605549866
106,-131.43939566245436
107,-689.8958166265912
108,-266.27986447193877
109,-53.85966340486737
110,-835.6167041861312
111,-1212.4833121615707
112,-205.05527495453998
113,-288.6712623203709
114,-760.4430773860762
115,-1089.6519862996138
116,-861.7642191554469
117,-105.81756682467952
118,-1354.3782705516699
119,-238.30495146901058
120,-862.2906269912797
121,-685.1754809742326
122,-1006.1763802648235
123,-976.7683910832245
124,-174.81589343281098
125,-447.7652826537139
126,-754.0097674024142
127,-368.6378171037325
128,-667.0469982001102
129,-387.57759434753774
130,-699.5599772410252
131,-1446.5652057005325
132,-358.4524447766702
133,-990.803927848081
134,-886.2568599982778
135,-1093.177082284776
136,-210.9479689752741
137,-403.5242751758496
138,-1073.419144296811
139,-686.8924547063174
140,-346.91589414180845
141,-345.31651119282446
142,-188.38931573959405
143,-89.58443617439704
144,-761.1164094033957
145,-318.7179760291251
146,-2075.220121926416
147,-164.7784090209103
148,-230.07387729567628
149,-98.44208716258028
150,-460.7764007052343
151,-667.3294341079514
152,-759.7142530883997
153,-71.96225807022553
154,-256.27658007675393
155,-1017.8079648001079
156,-1525.6766341461719
157,-1100.606579976589
158,-1460.7412640177647
159,-1063.2663922390057
160,-863.6961062426368
161,-119.00316150511553
162,-574.5790447648893
163,-851.8178610203519
164,-219.29305389179717
165,-137.20911192437026
166,-803.2086713135916
167,-1264.9309816592668
168,-26.07341649324828
169,-745.9791756182931
170,-130.072063381205
171,-1010.9318485943732
172,-237.66435068915035
173,-1300.5868338887437
174,-473.95068537183016
175,-136.11506587393018
176,-692.3412274124703
177,-632.3073829278217
