,0
318,-1066.1487226525728
319,-685.2892845779284
320,-33.408986538441056
321,-220.48494992646116
322,-183.73443588947015
323,-187.40093951649817
324,-708.1675498496052
325,-283.6463802261451
326,-1510.783502787957
327,-304.9968054776523
328,-1354.2508225860395
329,-906.0194223025143
330,-115.65127143186908
331,-1362.7322526482185
332,-109.90982419415387
333,-880.3200950504461
334,-1475.6750809931173
335,-1250.6158227555434
336,-1124.9201110045801
337,-617.4696061812604
338,-821.719315393277
339,-543.4133182091966
340,-616.4313964818814
341,-466.96758715072775
342,-1007.8190852156007
343,-437.1259484910194
344,-245.2955552754504
345,-418.8160456433452
346,-339.060718948917
347,-205.08239050621106
348,-1888.1808349525522
349,-394.91748549559486
350,-809.265556492124
351,-598.1763283757342
352,-422.5336724796752
353,-1057.895223510959
354,-114.9973470360743
355,-288.09441689112487
356,-318.2819118948247
357,-189.63572370741252
358,-422.8646367747585
359,-289.675472178781
360,-463.0432452864792
361,-886.2743012265393
362,-959.2505125201027
363,-674.3033728466262
364,-1022.8588954213358
365,-537.3058993171198
366,-950.4900575246112
367,-1264.1560978894604
368,-240.31774621396468
369,-1286.1208728106753
370,-2108.9690189727626
371,-793.9449120393401
372,-735.7593154865549
373,-506.4440562012947
374,-243.31148867293044
375,-1309.1419221658944
376,-501.7714711787386
377,-364.0130328283884
378,-125.42761835770435
379,-950.1703494814861
380,-524.5748987595737
381,-106.26077069173813
382,-179.5528122363457
383,-238.90825152060347
384,-29.798338680266344
385,-543.7689478245047
386,-295.69893876973276
387,-88.36342753311379
388,-1378.0164763406801
389,-402.8295008896863
390,-1365.8074619256995
391,-225.48190505616006
392,-457.1985339981562
393,-386.245458760381
394,-226.02149171647426
395,-1702.2362711676988
396,-969.8253328808254
397,-791.0851208333657
398,-345.22368010637297
399,-79.7692613775053
400,-774.3456426579831
401,-169.64922093821667
402,-1471.5702521501198
403,-226.28368578260518
404,-73.81508526055369
405,-469.61147694341946
406,-1131.9166920467196
407,-366.67291952536016
408,-54.03491371161515
409,-1341.0824354100473
410,-665.4836514333767
411,-1160.016563730155
412,-1702.931616888661
413,-1189.3793136150102
414,-609.0548128273732
415,-822.5224645447664
416,-187.1444333361044
417,-281.66687218091374
418,-1135.0047549849592
419,-1967.0957102189382
420,-656.0823922529739
421,-1011.8469582676092
422,-399.6485772483739
423,-589.9771374570511
424,-513.6338231182804
425,-723.3185339899219
426,-665.3474179878747
427,-697.7310806035712
428,-669.8493044307397
429,-940.8828113518146
430,-715.1260455831787
431,-192.62476885638486
432,-1250.3916302830517
433,-825.2295928676663
434,-1141.1499824852808
435,-212.2089020473174
436,-1939.661958170324
437,-885.1577390773832
438,-365.33736843749915
439,-1119.9526366648224
440,-604.0970152885104
441,-928.2432493500718
442,-819.7238064214132
443,-938.4825145759556
444,-63.44740691847118
445,-222.55594796121187
446,-245.13471294573674
447,-223.75717788032273
448,-199.15492150145192
449,-204.7975155432203
450,-59.03057310083772
451,-284.4983351256955
452,-813.1124564129534
453,-2049.2300228548975
454,-1521.4599028595107
455,-1531.0528485847494
456,-318.95076164448733
457,-643.9591227749671
458,-845.6833673739773
459,-1320.6304225153235
460,-945.8088267865778
461,-231.3980756640031
462,-1216.0708422960163
463,-1535.1939476355547
464,-1015.0092886537441
465,-2336.1430166295268
466,-529.4224771708137
467,-1457.1480160668295
468,-143.35103822579885
469,-478.5076805215496
470,-555.5818358592553
471,-730.7760639755397
472,-743.9743812738453
473,-49.360096979535086
474,-333.24439226368736
475,-367.14716972225995
476,-1120.3275742756641
477,-56.20164914048415
478,-1323.838210909563
479,-744.8750959539386
480,-795.148052462178
481,-63.688058384807036
482,-761.5154299629991
483,-374.32304771755724
484,-145.6397346897336
485,-107.11501711271418
486,-47.10833365379197
487,-833.6530074607999
488,-292.013087436687
489,-33.37898159650671
490,-846.7562626870914
491,-640.907922466906
492,-351.71137798986035
493,-219.145836169696
494,-227.78451430827232
495,-399.1069321647302
496,-349.7496488020241
497,-337.2712585150431
498,-765.1753933837429
499,-643.2876842051098
500,-120.89392024553291
501,-304.66852214463086
502,-224.97633697935228
503,-347.3770547868635
504,-246.20901408724495
505,-203.56201653735175
506,-604.4459242543758
507,-454.0396543765961
508,-480.0313676403587
509,-778.7574317419969
510,-57.996959878101286
511,-115.56721122498325
512,-226.2574922827783
513,-404.4628257700062
514,-374.85389860841957
515,-128.74278193328132
516,-645.3439922191585
517,-97.37394176887426
518,-466.16804280065423
519,-188.57948569509568
520,-845.0413948103119
521,-426.11630335945483
522,-131.94728623002518
523,-674.7427884702425
524,-814.2538986408799
525,-22.696851702324874
526,-375.3024686845538
527,-612.3268292814139
528,-123.81954411334408
529,-1463.2736890594856
530,-499.6046497878174
531,-69.98326883509156
532,-2025.7158953041906
533,-340.78535345301464
534,-259.1731175288712
535,-457.2948626516943
536,-614.1659231270941
537,-741.9588609010151
538,-238.77077272816172
539,-491.953383986281
540,-292.6480816367928
541,-302.6260943377825
542,-277.3411994223744
543,-419.72692271032327
544,-202.2336470028369
545,-536.04724495089
546,-165.8398654780138
547,-142.86514402433627
548,-143.952948550182
549,-220.27985973883133
550,-508.0546349803411
551,-914.9102646207543
552,-228.63812262399586
553,-226.76976270374763
554,-178.3254356257336
555,-132.22937154023265
556,-226.19868144080692
557,-362.45052194168204
558,-450.56397759864666
559,-303.1840572593502
560,-85.55093237548661
561,-159.62549492410886
562,-1206.2596366983453
563,-487.18670932841246
564,-41.80232204547854
565,-185.07112113974006
566,-162.62273787288356
567,-491.7417071564629
568,-177.0442904028251
569,-617.85256030521
570,-175.2704668744705
571,-725.6930676811594
572,-974.4449088621839
573,-681.458727352055
574,-167.67136501518974
575,-373.784398382011
576,-347.35158350587443
577,-89.70356605842969
578,-793.0682391307873
579,-162.3692806132758
580,-673.9340773750159
581,-190.75412315676903
582,-326.6114123848293
583,-313.5329901772974
584,-76.51425539977687
585,-771.8973899606964
586,-395.1925724246415
587,-380.2613775139856
588,-64.98307079519319
589,-680.4358229393335
590,-70.67558089912774
591,-476.7184977830949
592,-648.0985857842918
593,-199.69585959230085
594,-92.22616661951308
595,-401.24450891784977
596,-79.41439341901119
597,-370.2878193050067
598,-33.75126048582845
599,-209.4981751908805
600,-413.3367266469919
601,-43.33272358592194
602,-1087.7699842336287
603,-350.5420345038036
604,-394.8183733445223
605,-338.7191846029106
606,-77.70385127207176
607,-278.47007595949856
608,-572.6106515797183
609,-172.77959102532822
610,-338.71400725837634
611,-274.81502831306375
612,-493.6833284339712
613,-253.64256653651634
614,-434.1803734796602
615,-329.8867189503678
616,-34.22581129075782
617,-70.42217204665023
618,-295.636416572394
619,-53.49336240887597
620,-155.12681358048582
621,-107.57757567882989
622,-369.2953641285984
623,-99.50835482817502
624,-712.2653677311195
625,-505.8204786076301
626,-699.0676788683049
627,-372.78867686644884
628,-175.43567409496177
629,-337.811392594244
630,-390.56382268490887
631,-694.2718318524805
632,-64.99448571882141
633,-171.26455515719368
634,-167.73641246704344
635,-68.12629587779938
636,-335.22134532394284
637,-323.50070890137465
638,-424.9840286626048
639,-109.41595162293956
640,-193.64636336252104
641,-195.1164130408667
642,-434.59489766126035
643,-137.97715944481143
644,-185.23296031867022
645,-177.35006021288626
646,-90.31515449325593
647,-222.78607022474046
648,-515.3394464419746
649,-403.3233745342618
650,-319.3354613867686
651,-163.94413870056962
652,-149.25767323550062
653,-246.56138788564868
654,-596.4049542646811
655,-87.055412093124
656,-243.27048158318993
657,-139.88086172723314
658,-127.37199733384892
659,-433.7627235857193
660,-379.8122929212867
661,-155.48892748669493
662,-733.1421538557136
663,-453.89658179963624
664,-75.01023646520565
665,-79.91673083499772
666,-170.72825819131685
667,-22.20406226312921
668,-209.66558610790378
669,-159.87353325418732
670,-42.0151738977997
671,-385.9703064523727
672,-116.56073885233161
673,-149.7269090405234
674,-199.64741878690612
675,-70.95290244312213
676,-355.96209904679046
677,-102.13726254943252
678,-345.7127607558463
679,-100.6522195148188
680,-191.01309154617644
