,0
0,-486.8587041195037
1,-372.4931662905096
2,-877.5524748232897
3,-1425.6783694571957
4,-518.1589638499057
5,-992.5448129658255
6,-651.2192391145886
7,-277.74850329517426
8,-193.8871800402394
9,-2972.682574190613
10,-491.986864145467
11,-496.6936531071183
12,-445.0253062218727
13,-1045.3699858764276
14,-2228.651337369684
15,-810.663915362554
16,-667.319414560154
17,-812.894128667302
18,-305.2026312477168
19,-1250.632700409971
20,-592.4095876888806
21,-378.40802535769836
22,-1420.7906451809104
23,-811.5916990637427
24,-1596.648096586323
25,-1069.0856284466804
26,-224.0472138501102
27,-803.1095655012273
28,-192.7126693028954
29,-1186.774106208442
30,-1364.280216618229
31,-1014.8191067934825
32,-1030.8048118830802
33,-433.66800129081975
34,-923.099844092988
35,-1430.2571543830613
36,-2690.732039211388
37,-1606.3487384573666
38,-1305.0653251048739
39,-1277.2272672818917
40,-724.8692876384767
41,-712.5093204347454
42,-921.5428472338607
43,-1582.7019583442077
44,-325.5454829219128
45,-142.71974844976296
46,-425.17214612711103
47,-277.56244019488986
48,-208.6553142213904
49,-1882.6714042668477
50,-10891.949842432461
51,-16360.383805198018
52,-2263.2880282049955
53,-8433.682483329498
54,-1186.069687361243
55,-429.1129175092499
56,-642.8259241513105
57,-562.7092017510739
58,-6740.684377253164
59,-173.67026052040728
60,-1521.3476791860471
61,-8297.522737693214
62,-1333.2723697910133
63,-2897.2539666891225
64,-667.8560836275464
65,-4282.6435714245345
66,-1745.8628554184427
67,-924.3648232483648
68,-3770.595994021335
69,-1343.197644891289
70,-1136.542324939853
71,-3183.9950001874213
72,-13930.742854301436
73,-675.3016370631841
74,-894.8037395991166
75,-588.4749524792776
76,-3394.129775849819
77,-783.1306890174654
78,-204.85755652981322
79,-7472.983195558949
80,-479.34967241262825
81,-611.900072907432
82,-1360.4447943214263
83,-316.2933084530297
84,-1451.0020489266267
85,-196.77270256415153
86,-883.6579449854272
87,-745.7154737593295
88,-222.4026601504824
89,-147.22268760112723
90,-1269.5113960849653
91,-112.7047923406139
92,-330.3037236708843
93,-168.5917020504117
94,-213.35411113675343
95,-123.22192436848016
96,-381.7013731224657
97,-270.8365909467334
98,-471.85420110589155
99,-211.81402751063024
100,-388.3188054851892
101,-136.43837590823262
102,-142.9290928793725
103,-485.391919410767
104,-321.39094935285465
105,-113.71910466945351
106,-470.76575314380204
107,-91.10406659856343
108,-167.0989256441092
109,-175.07931604903928
110,-431.7753180374946
111,-365.62375617272426
112,-506.80911257605834
113,-272.77261989801
114,-129.20002575741734
115,-178.4157091294563
116,-158.6541279866426
117,-166.42372356267077
118,-779.6107370711997
119,-1022.8045766504777
120,-293.84592607733725
121,-157.57952176923084
122,-974.9516114733121
123,-291.4359537720675
124,-496.29173595344486
125,-130.90192643668416
126,-69.28190684674318
127,-208.45143359898725
128,-265.6570435010187
129,-166.98944135383834
130,-87.73902906544558
131,-596.4033926093989
132,-410.42980932010676
133,-154.11015776389314
134,-128.29956521304626
135,-522.6586449408742
136,-345.87689296007204
137,-313.5053807027763
138,-95.30448561761116
139,-1352.8586746274414
140,-141.25563064788685
141,-120.46010838754832
142,-99.997914499986
143,-206.47257736027703
144,-128.09217839986056
145,-89.8340000653894
146,-309.1681607515719
147,-172.32138273213485
148,-175.58214422691725
149,-175.06888145346488
150,-166.97447648237136
151,-137.20034860890468
152,-161.86889327879751
153,-455.3055262858559
154,-115.11072577355759
155,-102.28059030077091
156,-434.9790425245452
157,-204.85304236494875
158,-535.6250308403072
159,-164.76965395281923
160,-190.6842405132322
161,-39.873043395521755
162,-74.87125885963324
163,-158.5637674007818
164,-225.0172574564711
165,-1176.9850473654692
166,-165.63642691144184
167,-860.1736083927896
168,-240.24012641374887
169,-577.139023574714
170,-166.94545974690922
171,-101.52760634923496
172,-106.69861521448811
173,-207.52977779897338
174,-114.0055644793453
175,-175.47405478818374
176,-248.3470289187294
177,-1139.7308314622053
178,-96.4478083012358
179,-182.46893226356897
180,-546.2261376017595
181,-284.59179775836236
182,-76.03464028483862
183,-326.7433674428948
184,-59.41822873682733
185,-414.0333908044464
186,-202.0934618452641
187,-437.39556890023255
188,-274.7789233591785
189,-326.4848811862048
190,-298.5095504606186
191,-299.05260760350245
192,-324.9501689005108
193,-93.25333627164575
194,-329.767793763765
195,-283.2257093793451
196,-158.5782257315375
197,-422.59923968024816
198,-84.7908614038814
199,-500.2203031086599
200,-241.79535882303557
201,-1001.7750535807722
202,-98.70510906905966
203,-133.32334025370093
204,-203.65139116706627
205,-432.7350588958671
206,-109.64393478600881
207,-146.84665617573992
208,-599.1493791069365
209,-617.8864349960579
210,-112.6088705061207
211,-252.73547532363256
212,-147.4922769929245
213,-82.62798532372904
214,-110.6694371679337
215,-196.82593352662076
216,-96.5375240990351
217,-146.27604482293592
218,-124.35002393564687
219,-194.29180102233266
220,-334.1490130150722
221,-142.8781540039912
222,-209.50118428308315
223,-71.00956833656798
224,-166.23740273546957
225,-129.95013601613834
226,-420.22195472580705
227,-142.81697390984218
228,-202.17630773072375
229,-93.86164430422005
230,-855.0438214909639
231,-116.79103736742529
232,-83.49379735207657
233,-154.04123456562797
234,-153.31186470867544
235,-359.6319000705814
236,-128.06871047709976
237,-491.50014008152255
238,-218.86758076018523
239,-609.7254359680577
240,-165.89464527518663
241,-122.11520853779588
242,-154.84692946354173
243,-190.50988578013374
244,-155.17925437349805
245,-435.70955131310643
246,-557.2975365075863
247,-116.75508671147072
248,-295.68941015413156
249,-182.33460464777932
250,-84.2337085420721
251,-340.34947958327064
252,-257.7621099019318
253,-248.91444418900022
254,-77.06286381328145
255,-103.15169841997914
256,-192.18750698769094
257,-148.30909544453598
258,-195.85221018828034
259,-714.9256389910893
260,-225.75951220022773
261,-213.3755523721191
262,-341.8391217496894
263,-206.10698691084423
264,-182.52739021879935
265,-62.831380099679805
266,-144.29784329646952
267,-153.26023136272198
268,-75.6970762194281
269,-106.533659661185
270,-141.65074527731468
271,-61.794842368452706
272,-247.759599514665
273,-89.00575851729903
274,-134.13303687539118
275,-149.47541888526004
276,-185.34186295891038
277,-119.70913044322707
278,-168.34368820401005
279,-108.61999271277315
280,-116.66676539975131
281,-238.1822004634111
282,-87.28217215686323
283,-243.76259674333613
284,-160.88552975196336
285,-238.24394684543148
286,-348.80773654361406
287,-143.23864326989218
288,-70.49134940827153
289,-583.6927795390739
290,-286.0098900246504
291,-615.7644773696346
292,-127.80045056013631
293,-225.01433832409882
294,-811.9845225746232
295,-301.7764103597116
296,-475.69979652484966
297,-84.55068659520508
298,-76.89287356563706
299,-114.80233104016989
300,-159.69501632836565
301,-172.5947935418318
302,-61.78818339578257
303,-560.9547741112726
304,-94.97756289189076
305,-538.6532528336515
306,-597.2280400513442
307,-89.18958161685038
308,-482.90783392335186
309,-174.45584168553626
310,-297.3631021822823
311,-1504.9580699982166
312,-501.83877229786134
313,-401.0352908990444
314,-68.93312297685583
315,-1924.3295110551833
316,-152.7040825595742
317,-78.5637091261942
318,-255.00527182549413
319,-263.2561597550342
320,-285.69116723762244
321,-711.9186577879601
322,-220.32961009093833
323,-217.73906411063473
324,-88.30482567553867
325,-141.83170672354518
326,-122.42739449562859
327,-217.6417963944591
328,-250.70590056958338
329,-370.5470393305869
330,-457.37921872860807
331,-346.4524433516202
332,-181.4134591592029
333,-564.4778374787644
334,-207.99841971304582
335,-149.82687964853244
336,-442.90960375069295
337,-135.53483179879615
338,-273.7149116302107
339,-77.08408378603548
340,-218.28896342784932
341,-65.89367472544741
342,-137.15995879494784
343,-131.40929078367245
344,-406.81452005221877
345,-77.39956883113061
346,-432.9006749739123
347,-40.61596735008993
348,-126.65243533595682
349,-116.92967801929743
350,-491.2044393624844
351,-91.0709767468144
352,-129.32326831992708
353,-212.42780052813708
354,-663.8020581543909
355,-108.17441922486711
356,-163.066159204158
357,-337.97198677065376
358,-778.2972115883284
359,-342.5399216387025
360,-200.4510967112696
361,-156.3728352458769
362,-159.77444027967482
363,-84.83568279594164
364,-641.7929423040285
365,-155.5222670489395
366,-230.32118561981355
367,-190.96356721158585
368,-181.3783477763644
369,-89.19048539037922
370,-256.60510297519437
371,-616.688535428598
372,-370.4236409316783
373,-23.06993791236033
374,-401.8205526514383
375,-88.16339577624848
376,-159.88263054838478
377,-265.8632036310594
378,-158.34835799969014
379,-480.01332757973773
380,-210.26225283731466
381,-111.99799268110927
382,-396.7230529640864
383,-107.56771083848935
384,-44.53439862101763
385,-143.9942323885631
386,-92.23146934803594
387,-146.13251659943666
388,-93.14305081217668
389,-43.20917181935981
390,-439.53032143570545
391,-146.74693294434957
392,-142.14368432704327
393,-95.64209895295099
394,-127.4522713869911
395,-150.9742532595215
396,-416.8169623624851
397,-460.45474336462837
