,0
534,-406.70799160064786
535,-327.88004696796764
536,-733.0068168248818
537,-240.82583248075161
538,-391.9451937542308
539,-84.87581705708179
540,-70.23704428698929
541,-38.14874731120709
542,-336.7452430225853
543,-233.3506233719685
544,-111.77266352383536
545,-364.58838501486025
546,-71.07328297171719
547,-171.78521703716876
548,-664.3784007697627
549,-823.421202125964
550,-270.82363359035764
551,-108.78229182072641
552,-282.1257179032667
553,-573.2918786868502
554,-66.50131218511407
555,-180.48179186592392
556,-30.45014849470852
557,-541.5401230087
558,-407.90161362499487
559,-439.709153791415
560,-363.0791487818397
561,-204.0100933659515
562,-534.1584293670649
563,-469.3822269912536
564,-164.44233636364766
565,-209.35075381865016
566,-202.16101553103442
567,-75.98130298586483
568,-175.21871113157738
569,-439.16275282333334
570,-252.73189706623657
571,-474.80214651668155
572,-90.5296497319692
573,-196.87387936336359
574,-584.3374887382121
575,-710.0992980964555
576,-93.72939563929633
577,-279.28108559632767
578,-889.8800718196048
579,-425.97136154267474
580,-583.9123938779079
581,-285.35799321161255
582,-501.1142677067914
583,-769.3904761978356
584,-45.094509117693185
585,-504.6380992814592
586,-179.07405120425318
587,-107.77568938776697
588,-162.6897298590402
589,-256.33770899524006
590,-335.8604766249498
591,-165.7669729385036
592,-578.6569104983618
593,-293.9487466786935
594,-389.89534887512036
595,-419.8426465636901
596,-181.57415574930172
597,-445.05547138337914
598,-217.78142816467806
599,-203.75270368204775
600,-302.75136211632474
601,-245.0146792295929
602,-208.42296341828464
603,-333.26525734349036
604,-58.654805518841314
605,-27.81235010930386
606,-140.28154371784427
607,-233.68184948809554
608,-363.49776211276355
609,-176.85567011057728
610,-330.6284883535816
611,-581.0425852207566
612,-170.12340791502595
613,-672.9812893158006
614,-287.4906232127795
615,-119.93982261031606
616,-264.6957413596741
617,-274.3363167453075
618,-702.3557330934314
619,-403.4715153417569
620,-432.3651452942353
621,-681.2312149856391
622,-628.3876649776416
623,-63.956576494377416
624,-493.9374803557175
625,-677.3086532571432
626,-600.7008916507309
627,-582.0327755066818
628,-252.69895219246519
629,-497.8333472082859
630,-133.03338850877574
631,-505.6646809442592
632,-203.8321549953881
633,-183.56840622570772
634,-278.03324565776404
635,-509.8918151005345
636,-218.6864783724709
637,-243.63083040208986
638,-264.97170272740095
639,-275.3591449728002
640,-577.5607672986688
641,-302.42236593051484
642,-222.62935585403184
643,-232.27266525306385
644,-339.82813371870134
645,-122.41950411874056
646,-278.1954456002596
647,-352.88821274255014
648,-149.5983251770967
649,-105.07677112093674
650,-232.5397188993579
651,-188.8933282878723
652,-262.20645879101295
653,-226.5078824488995
654,-130.8370693032585
655,-233.64515561169517
656,-134.82722195357846
657,-165.86629872601267
658,-306.1200309590736
659,-206.65805065516133
660,-113.06859348999373
661,-216.66153396420628
662,-490.81399371250996
663,-160.19365607291695
664,-409.4758226064125
665,-101.63952386038676
666,-68.67187432355102
667,-81.26368528689378
668,-196.00217378662526
669,-332.3390617651774
670,-42.47254344796602
671,-64.43248295859301
672,-535.4892230835046
673,-291.5632099581765
674,-450.23500912589486
675,-238.0735844035205
676,-432.24597773758387
677,-382.8596186834304
678,-302.345091689695
679,-50.80727305089923
680,-241.8747428263565
681,-131.09191946128493
682,-120.93666147969378
683,-295.6326423689008
684,-100.17534110370457
685,-107.03912274825385
686,-382.88657909428673
687,-224.58499663776053
688,-344.107104716961
689,-49.897516763109344
690,-438.3007616817139
691,-496.14233440476215
692,-331.62685624528683
693,-424.74838825406056
694,-77.85276204105747
695,-557.4558681344511
696,-528.9760794087348
697,-330.9399122402009
698,-418.98875026878306
699,-249.72057283001618
700,-164.0459470801037
701,-533.7381631713934
702,-353.37548785436843
703,-237.70872605054603
704,-144.35636145461044
705,-753.1226800360465
706,-312.5076223283097
707,-260.7697630140859
708,-7.268060201037819
709,-811.001587738245
710,-391.26586697708115
711,-79.88300536292815
712,-586.960885934674
713,-147.11840287017964
714,-157.89984833220117
715,-362.99859319678626
716,-460.8696405877115
717,-164.01883663160766
718,-339.1917056611054
719,-159.47703278918422
720,-165.83122001331083
721,-266.42183941905836
722,-335.73509039733653
723,-243.7559274910111
724,-278.5446424413942
725,-145.75542666611392
726,-8.120086638260377
727,-271.63998877067024
728,-226.9789612132935
729,-513.1281133212195
730,-186.30280894489024
731,-278.89902053034615
732,-269.90134103665747
733,-307.9728747584058
734,-326.5407052411228
735,-159.88766267523198
736,-62.83317518030214
737,-584.3879600326625
738,-30.644182710950854
739,-343.3738374802204
740,-159.37011868707054
741,-119.66507743883845
742,-269.7900226287661
743,-13.67308142933863
744,-264.99927350500946
745,-72.60297264804285
746,-329.9209030714994
747,-102.66685862249206
748,-446.6307220690343
749,-55.47450108187269
750,-221.05084895829634
751,-206.3997300871728
752,-424.5975044388704
753,-214.6940050325075
754,-598.5844076892201
755,-369.4501068145731
756,-188.335862893338
757,-73.91211508886735
758,-111.6788068913034
759,-308.3048449469237
760,-394.90646696468855
761,-171.9909194906195
762,-757.7446106540581
763,-324.2788886096996
764,-319.354324551573
765,-509.2781614334773
766,-37.885833818574596
767,-202.33284579922253
768,-855.2434957944683
769,-276.1647340047815
770,-164.60631950124414
771,-100.69700886577208
772,-20.710380973084206
773,-500.258342144753
774,-183.48870101995502
775,-28.358353969128736
776,-787.811777427803
777,-676.5893128665421
778,-119.7705039876731
779,-542.1650756180875
