,0
498,-1962.4784058503096
499,-2523.9277706770617
500,-2341.9355053381832
501,-2309.5169214044117
502,-3340.5863905681204
503,-1499.83105176987
504,-2230.86436401923
505,-2901.4450649378837
506,-1996.1833815986874
507,-3276.5934263530635
508,-1829.2176036579858
509,-2258.927532572863
510,-1852.4266966224684
511,-1819.1228043972842
512,-1879.3894275468215
513,-3487.3714379428866
514,-1686.191634582676
515,-2474.1824064500515
516,-2325.008801396264
517,-2310.7618464473194
518,-2433.010272336615
519,-3409.912440617068
520,-1975.5648268727446
521,-1982.0050604868773
522,-1859.061568488803
523,-2819.288051073324
524,-2355.565670742546
525,-1708.7489281365881
526,-2290.439883274045
527,-2292.727945639681
528,-2250.46057803472
529,-1826.085328007879
530,-2001.1053706283033
531,-2233.5332914063965
532,-1632.5234922110265
533,-2784.694816473187
534,-2673.2286490550114
535,-2235.825283036981
536,-2847.159771115169
537,-2586.9679110440775
538,-2578.4505386093947
539,-2071.3786982484316
540,-2136.2340237875305
541,-2310.2983784786093
542,-2106.4848864039745
543,-1650.656848933425
544,-2013.5170849522246
545,-2411.235552105065
546,-2254.530028679791
547,-2399.6967888134063
548,-2754.8628537812474
549,-2586.0430721074845
550,-2105.172920257146
551,-2014.5004507848262
552,-1844.408983319281
553,-2224.868815183986
554,-2203.463600156322
555,-2581.6082058079382
556,-2751.3409447060885
557,-2196.999786912793
558,-2131.5285059705816
559,-2541.458882628812
560,-1929.6477258102382
561,-2148.8870344972715
562,-2277.6434401017214
563,-2477.1641151135373
564,-2130.751348662013
565,-2915.6631780693615
566,-1961.9050015146486
567,-2319.1664930463203
568,-2360.7057593100717
569,-1894.7628753954173
570,-1609.0176887650323
571,-1974.4553073545367
572,-2293.8497498510533
573,-2695.719442743606
574,-3221.9267958223836
575,-2407.976969040018
576,-3197.573730921611
577,-1628.565896165866
578,-2124.672149499298
579,-2228.661032557875
580,-2278.0626812660603
581,-1968.6591690346263
582,-2066.7764708616296
583,-2344.050447329705
584,-2779.506943688297
585,-2076.2225835100144
586,-1918.3084317364162
587,-1808.9729851146885
588,-2014.7992064522846
589,-1472.5035054562727
590,-1708.0972975481766
591,-3079.536825927945
592,-2123.1050681303714
593,-1942.260499368705
594,-2551.854101911587
595,-2007.3173981241923
596,-2538.8702090611723
597,-2125.989416608904
598,-2492.344739149264
599,-1907.2212710991516
600,-1750.303255276428
601,-2014.6245690560288
602,-1731.0718706879638
603,-2115.26492070242
604,-1665.1190719918632
605,-2095.7886430230483
606,-2117.7593843721897
607,-2478.0273770738627
608,-2203.6834808705876
609,-2089.3229983807187
610,-2598.8288227537464
611,-2144.1486182149474
612,-2256.9683425046132
613,-2009.641048648238
614,-2623.494782806937
615,-2040.736059433648
616,-1862.834384836378
617,-2151.865561052898
618,-2753.385865530293
619,-2513.6361993828623
620,-1632.88996807778
621,-2037.5408558801666
622,-2989.539215439911
623,-1851.2921962900205
624,-1844.8619631475003
625,-2138.738867696088
626,-1911.7407972091728
627,-2311.6194188532886
628,-2439.1219794422263
629,-2179.6915866401787
630,-2518.8505228493414
631,-2206.746683441968
632,-2115.5837041713226
