,0
0,-141.50689912872824
1,-217.56606408177979
2,-75.86783322932911
3,-125.53477902533345
4,-54.279556289943606
5,-29.176822099765626
6,-18.049275980120065
7,-26.942150529480074
8,-10.240208742272642
9,-158.68152909885458
10,-23.936163804922927
11,-117.13337198991943
12,-35.90958741993519
13,-70.24597850559718
14,-123.30236066692089
15,-179.87472189745995
16,-22.11800413838912
17,-27.202237555673648
18,-75.06020519294376
19,-231.56742929182332
20,-104.81904761250253
21,-28.872878178288563
22,-78.51935007546857
23,-69.11021120961036
24,-14.356287444329205
25,-46.67574312092378
26,-85.88632667652669
27,-64.08259693729455
28,-170.7115390247989
29,-21.392875023551365
30,-39.68507824231737
31,-113.6003853633121
32,-230.24510907972964
33,-27.217770751383423
34,-63.24094995894854
35,-200.91613949510918
36,-35.7681125152335
37,-6.454436017230146
38,-10.049892469695884
39,-75.13559072215095
40,-115.05025212715448
41,-61.7581756533202
42,-90.12066245762507
43,-22.661280438973012
44,-82.06869424084815
45,-23.400106901593535
46,-121.58757589081601
47,-272.5237476278785
48,-137.5430977039954
49,-217.8409918557238
50,-49.93148344249765
51,-134.07799932714562
52,-35.71991937007528
53,-75.73149630042239
54,-228.91583571172205
55,-81.47495973753446
56,-85.48595658248581
57,-113.6085713415047
58,-138.17940603830877
59,-72.09639059021806
60,-150.83096786044595
61,-28.640336193976154
62,-273.2290302198937
63,-24.26209565815145
64,-46.415277434742656
65,-62.995146510256966
66,-165.21745601345896
67,-145.60247225337073
68,-89.51418401630552
69,-35.05853421697648
70,-29.490036141727366
71,-108.086045296872
72,-15.72799951198296
73,-228.9152808006027
74,-154.44278733247492
75,-69.65210748340482
76,-36.07400392625124
77,-48.383295954962584
78,-190.0078349808437
79,-29.167476260641365
80,-345.6998984148202
81,-78.63437020687113
82,-214.181934888557
83,-33.00892169985842
84,-5.583060403321892
85,-46.617953619894855
86,-47.344040532470466
87,-82.15571749898942
88,-46.82639567782511
89,-73.95005878989639
90,-69.01093466602022
91,-146.91369852462725
92,-147.90707974236213
93,-30.679190822067127
94,-265.7396703751325
95,-50.563649643379144
96,-18.91848190672212
97,-5.700650966002589
98,-65.61877848261051
99,-26.23686243412861
100,-221.36054628887322
101,-38.73782186398764
102,-21.09373459749637
103,-8.317268876150171
104,-152.1811483700864
105,-223.79370176068798
106,-327.9591786984717
107,-59.59026109713463
108,-52.64735905155006
109,-55.89680782849344
110,-145.83883479496257
111,-281.2217281153062
112,-93.61095637873665
113,-17.42449914766378
114,-89.7245958727682
115,-155.59887436188598
116,-214.59058192733218
117,-79.20207404617474
118,-179.8370853667997
119,-186.54079905756234
120,-15.680421710736121
121,-22.983066756414292
122,-47.37837234682724
123,-67.02160748599464
124,-43.835877693614734
125,-162.33346787586868
126,-43.08636818197419
127,-28.844534514692878
128,-51.808828961470724
129,-76.54168781662099
130,-63.26357471554449
131,-35.892498074144115
132,-21.988354759625096
133,-217.8702364199993
134,-49.89950315917828
135,-71.54238768820923
136,-32.362026055079106
137,-21.746030726905982
138,-328.163230133756
139,-327.7233641686714
140,-86.67514138850751
141,-117.5176990146812
142,-24.696486269640506
143,-15.057702250722258
144,-16.224296762354644
145,-112.70526029935628
146,-76.41581021998567
147,-81.38582314803084
148,-22.47556359062606
149,-124.21507126821426
150,-29.966401180121906
151,-173.7404921291449
